classIDx,video_name,image_name,frame_idx,inter_neg_score,inter_pos_score,intra_score,score,mean_score,std_score,min_score,max_score
188,c06_20210212210949,c06_20210212210949_182,182,0.9196564,0.8961866,0.6451293,-0.27453,-0.22704,0.06594,-0.30439,-0.13684
188,c06_20210212210949,c06_20210212210949_183,183,0.9189715,0.89891994,0.6130102,-0.30596,-0.24439,0.07688,-0.33402,-0.14656
188,c06_20210212210949,c06_20210212210949_195,195,0.8601012,0.83128047,0.62178606,-0.23832,-0.21399,0.06142,-0.32552,-0.1237
188,c06_20210212210949,c06_20210212210949_197,197,0.907651,0.85231113,0.66546345,-0.24219,-0.19291,0.07009,-0.29732,-0.11262
188,c06_20210212210949,c06_20210212210949_202,202,0.93469536,0.88167244,0.65692997,-0.27777,-0.21071,0.06239,-0.30363,-0.14555
188,c06_20210212210949,c06_20210212210949_203,203,0.91615653,0.8756172,0.67882216,-0.23733,-0.19881,0.05419,-0.28245,-0.13387
188,c06_20210212210949,c06_20210212210949_221,221,0.9103758,0.88362557,0.6301787,-0.2802,-0.22311,0.05859,-0.307,-0.12513
188,c06_20210212210949,c06_20210212210949_222,222,0.89989984,0.8794417,0.62737185,-0.27253,-0.22486,0.05962,-0.31,-0.12554
188,c06_20210212210949,c06_20210212210949_223,223,0.9071673,0.8831186,0.62747204,-0.2797,-0.23161,0.05934,-0.31231,-0.13832
188,c06_20210212210949,c06_20210212210949_224,224,0.9040597,0.87836224,0.60898614,-0.29507,-0.23354,0.06841,-0.33277,-0.12766
188,c06_20210212210949,c06_20210212210949_225,225,0.9162674,0.8928681,0.60140735,-0.31486,-0.23051,0.07521,-0.3357,-0.12071
188,c06_20210212210949,c06_20210212210949_226,226,0.909703,0.88678265,0.59672475,-0.31298,-0.23882,0.07716,-0.34884,-0.11791
188,c06_20210212210949,c06_20210212210949_227,227,0.92139786,0.8923514,0.59264517,-0.32875,-0.23738,0.08142,-0.35426,-0.12564
188,c06_20210212210949,c06_20210212210949_228,228,0.9243251,0.88402516,0.59970856,-0.32462,-0.24073,0.07897,-0.34557,-0.12634
188,c06_20210212210949,c06_20210212210949_229,229,0.9233444,0.88432413,0.5942412,-0.3291,-0.23826,0.08033,-0.34991,-0.12389
188,c06_20210212210949,c06_20210212210949_230,230,0.9199094,0.8798305,0.61403584,-0.30587,-0.22592,0.07589,-0.32885,-0.11713
188,c06_20210212210949,c06_20210212210949_231,231,0.914242,0.8768238,0.61997813,-0.29426,-0.22432,0.07218,-0.32408,-0.1164
188,c06_20210212210949,c06_20210212210949_232,232,0.9153465,0.87990654,0.62362456,-0.29172,-0.22087,0.07372,-0.32143,-0.10893
188,c06_20210212210949,c06_20210212210949_241,241,0.92847633,0.9115923,0.6280502,-0.30043,-0.24563,0.06264,-0.31823,-0.14762
188,c06_20210212210949,c06_20210212210949_242,242,0.9400935,0.90700746,0.6710175,-0.26908,-0.21593,0.07453,-0.31418,-0.11869
188,c06_20210212210949,c06_20210212210949_243,243,0.94115555,0.9005158,0.5950141,-0.34614,-0.24621,0.07684,-0.34614,-0.1543
188,c06_20210212210949,c06_20210212210949_245,245,0.8938573,0.90224123,0.7556829,-0.14656,-0.1695,0.05402,-0.25495,-0.09725
188,c06_20210212210949,c06_20210212210949_247,247,0.8515334,0.86452234,0.6098505,-0.25467,-0.20173,0.07764,-0.34116,-0.12096
188,c06_20210212210949,c06_20210212210949_251,251,0.9042127,0.89349276,0.697997,-0.20622,-0.24438,0.05225,-0.33206,-0.19271
188,c06_20210212210949,c06_20210212210949_253,253,0.9069991,0.88660485,0.6941138,-0.21289,-0.24464,0.06132,-0.3506,-0.1809
188,c06_20210212210949,c06_20210212210949_254,254,0.9180684,0.91488284,0.6479827,-0.27009,-0.22523,0.07154,-0.33933,-0.13072
188,c06_20210212210949,c06_20210212210949_255,255,0.91937816,0.90823895,0.7003994,-0.21898,-0.23436,0.05236,-0.32529,-0.16436
188,c06_20210212210949,c06_20210212210949_256,256,0.9085494,0.91647077,0.60837317,-0.3081,-0.25276,0.06203,-0.34403,-0.18176
188,c06_20210212210949,c06_20210212210949_257,257,0.91642654,0.91201574,0.5578929,-0.35853,-0.25704,0.08947,-0.40297,-0.15077
188,c06_20210212210949,c06_20210212210949_258,258,0.92081183,0.89926744,0.6206549,-0.30016,-0.23903,0.06946,-0.34439,-0.14343
188,c06_20210212210949,c06_20210212210949_260,260,0.88741195,0.8781556,0.61870134,-0.26871,-0.22064,0.05541,-0.29448,-0.13779
188,c06_20210212210949,c06_20210212210949_261,261,0.88149434,0.87128997,0.60228676,-0.27921,-0.23478,0.06596,-0.32182,-0.14602
188,c06_20210212210949,c06_20210212210949_262,262,0.88655317,0.864219,0.58341223,-0.30314,-0.27815,0.07485,-0.39484,-0.17796
188,c06_20210212210949,c06_20210212210949_263,263,0.9058452,0.8825091,0.5400582,-0.36579,-0.27897,0.1055,-0.42403,-0.13879
188,c06_20210212210949,c06_20210212210949_264,264,0.8275652,0.8433336,0.59571904,-0.24761,-0.33993,0.07313,-0.46708,-0.24761
188,c06_20210212210949,c06_20210212210949_265,265,0.85691845,0.8967068,0.6902069,-0.2065,-0.26597,0.05431,-0.35675,-0.2065
188,c06_20210212210949,c06_20210212210949_266,266,0.8299134,0.89468396,0.56580937,-0.32887,-0.2821,0.05674,-0.38091,-0.19285
188,c06_20210212210949,c06_20210212210949_267,267,0.8907881,0.919024,0.6511232,-0.2679,-0.18269,0.08106,-0.30439,-0.05913
188,c06_20210212210949,c06_20210212210949_275,275,0.8050401,0.8105569,0.74513507,-0.06542,-0.11416,0.05045,-0.21046,-0.06542
188,c06_20210219211253,c06_20210219211253_3,3,0.8674629,0.8375931,0.60593146,-0.26153,-0.24277,0.05309,-0.32757,-0.189
188,c06_20210219211253,c06_20210219211253_5,5,0.8534478,0.8375157,0.6123526,-0.2411,-0.25514,0.06287,-0.34922,-0.17854
188,c06_20210219211253,c06_20210219211253_6,6,0.8590355,0.8596339,0.61828166,-0.24135,-0.23434,0.05769,-0.31967,-0.16596
188,c06_20210219211253,c06_20210219211253_7,7,0.8515729,0.8446166,0.59605116,-0.25552,-0.25564,0.05872,-0.34625,-0.18582
188,c06_20210219211253,c06_20210219211253_8,8,0.85925364,0.8385024,0.6015712,-0.25768,-0.25147,0.05416,-0.33022,-0.16291
188,c06_20210219211253,c06_20210219211253_11,11,0.8599489,0.8413054,0.6298563,-0.23009,-0.23926,0.05265,-0.3326,-0.16573
188,c06_20210219211253,c06_20210219211253_12,12,0.854965,0.83820075,0.6413772,-0.21359,-0.2342,0.05749,-0.33169,-0.15356
188,c06_20210219211253,c06_20210219211253_13,13,0.87852013,0.8541148,0.64099014,-0.23753,-0.22616,0.05918,-0.32838,-0.14622
188,c06_20210219211253,c06_20210219211253_14,14,0.8650185,0.8615333,0.6518481,-0.21317,-0.22684,0.07141,-0.32574,-0.13049
188,c06_20210219211253,c06_20210219211253_17,17,0.8749449,0.85766685,0.7897208,-0.08522,-0.15545,0.05006,-0.22934,-0.08522
188,c06_20210219211253,c06_20210219211253_19,19,0.87391376,0.87545156,0.74315655,-0.1323,-0.15818,0.05079,-0.22686,-0.08684
188,c06_20210219211253,c06_20210219211253_20,20,0.8717138,0.86170185,0.7578561,-0.11386,-0.14195,0.05248,-0.2102,-0.06382
188,c06_20210219211253,c06_20210219211253_22,22,0.86362416,0.8458062,0.7374871,-0.12614,-0.15087,0.05324,-0.21832,-0.07254
188,c06_20210219211253,c06_20210219211253_23,23,0.8597294,0.83546054,0.72061354,-0.13912,-0.16294,0.05733,-0.23939,-0.0827
188,c06_20210219211253,c06_20210219211253_24,24,0.88221705,0.8459326,0.72235996,-0.15986,-0.15112,0.05583,-0.22632,-0.0636
188,c06_20210219211253,c06_20210219211253_25,25,0.8829479,0.8502002,0.7369972,-0.14595,-0.13652,0.05203,-0.20913,-0.06505
188,c06_20210219211253,c06_20210219211253_41,41,0.873219,0.84260595,0.74954194,-0.12368,-0.14184,0.05509,-0.21869,-0.06525
188,c06_20210219211253,c06_20210219211253_42,42,0.8891389,0.88270426,0.75328887,-0.13585,-0.20209,0.05823,-0.29843,-0.13585
188,c06_20210219211253,c06_20210219211253_43,43,0.88756377,0.8607459,0.758688,-0.12888,-0.20998,0.06103,-0.30339,-0.12888
188,c06_20210219211253,c06_20210219211253_45,45,0.9150701,0.863603,0.73281074,-0.18226,-0.21395,0.05106,-0.30794,-0.15627
188,c06_20210219211253,c06_20210219211253_46,46,0.91730714,0.85606766,0.71008706,-0.20722,-0.20321,0.0557,-0.27735,-0.11285
188,c06_20210219211253,c06_20210219211253_47,47,0.8851409,0.8564474,0.6522564,-0.23288,-0.21354,0.06752,-0.29006,-0.106
188,c06_20210219211253,c06_20210219211253_48,48,0.9094584,0.8789344,0.66900104,-0.24046,-0.22124,0.07659,-0.31042,-0.09638
188,c06_20210219211253,c06_20210219211253_49,49,0.8971646,0.8762966,0.6258744,-0.27129,-0.22811,0.07011,-0.30344,-0.1183
188,c06_20210219211253,c06_20210219211253_50,50,0.90058887,0.87454027,0.65520346,-0.24539,-0.21024,0.07072,-0.28002,-0.09526
188,c06_20210219211253,c06_20210219211253_51,51,0.8892515,0.887684,0.63165915,-0.25759,-0.23172,0.06787,-0.29925,-0.1148
188,c06_20210219211253,c06_20210219211253_52,52,0.8936153,0.8843359,0.64795774,-0.24566,-0.21698,0.05719,-0.28243,-0.12641
188,c06_20210219211253,c06_20210219211253_53,53,0.90053236,0.88109964,0.6666136,-0.23392,-0.21811,0.05821,-0.27999,-0.11941
188,c06_20210219211253,c06_20210219211253_57,57,0.87676626,0.8519963,0.7320901,-0.14468,-0.20782,0.05003,-0.27993,-0.12864
188,c06_20210219211253,c06_20210219211253_59,59,0.885371,0.87386906,0.7746985,-0.11067,-0.18482,0.05437,-0.26318,-0.11067
188,c06_20210219211253,c06_20210219211253_60,60,0.8994353,0.87877905,0.80911845,-0.09032,-0.17736,0.06097,-0.26916,-0.09032
188,c06_20210219211253,c06_20210219211253_62,62,0.8878215,0.87247354,0.78135955,-0.10646,-0.17346,0.0569,-0.24689,-0.10646
188,c06_20210219211253,c06_20210219211253_66,66,0.8789269,0.87126327,0.75137234,-0.12755,-0.15914,0.0588,-0.26185,-0.07019
188,c06_20210219211253,c06_20210219211253_67,67,0.8940008,0.89196134,0.7755532,-0.11845,-0.1832,0.06572,-0.28976,-0.09216
188,c06_20210219211253,c06_20210219211253_68,68,0.89698493,0.8715743,0.70629436,-0.19069,-0.21002,0.0519,-0.29641,-0.12323
188,c06_20210219211253,c06_20210219211253_69,69,0.8830476,0.8882096,0.751369,-0.13684,-0.21418,0.08229,-0.34849,-0.10944
188,c06_20210219211253,c06_20210219211253_70,70,0.8791784,0.88168204,0.7578206,-0.12386,-0.20115,0.06537,-0.2919,-0.12056
188,c06_20210219211253,c06_20210219211253_71,71,0.88938856,0.86923873,0.7522768,-0.13711,-0.19594,0.05615,-0.28236,-0.10693
188,c06_20210219211253,c06_20210219211253_73,73,0.8692732,0.85292256,0.6733855,-0.19589,-0.2397,0.05512,-0.33101,-0.1638
188,c06_20210219211253,c06_20210219211253_74,74,0.8556322,0.8664853,0.6716095,-0.19488,-0.20174,0.05175,-0.29694,-0.13119
188,c06_20210219211253,c06_20210219211253_76,76,0.88768184,0.8656682,0.7231655,-0.16452,-0.2046,0.05505,-0.28421,-0.13482
188,c06_20210219211253,c06_20210219211253_90,90,0.91033787,0.89352727,0.62511754,-0.28522,-0.29785,0.05434,-0.40571,-0.25182
188,c06_20210219211253,c06_20210219211253_91,91,0.92120254,0.88863355,0.61690664,-0.3043,-0.30995,0.05813,-0.41539,-0.22615
188,c06_20210219211253,c06_20210219211253_92,92,0.91126174,0.88612545,0.62923145,-0.28203,-0.30797,0.06236,-0.41773,-0.2521
188,c06_20210219211253,c06_20210219211253_93,93,0.87430847,0.84167254,0.74947315,-0.12484,-0.16208,0.0558,-0.24616,-0.09412
188,c06_20210219211253,c06_20210219211253_94,94,0.8768207,0.84424496,0.7552103,-0.12161,-0.16372,0.05903,-0.24649,-0.08634
188,c06_20210219211253,c06_20210219211253_95,95,0.87707746,0.8390831,0.7547524,-0.12233,-0.16632,0.05614,-0.24672,-0.09954
188,c06_20210219211253,c06_20210219211253_96,96,0.8769913,0.8393676,0.74953127,-0.12746,-0.17812,0.05428,-0.26228,-0.11182
188,c06_20210219211253,c06_20210219211253_97,97,0.8823801,0.8472904,0.760901,-0.12148,-0.1747,0.05342,-0.25611,-0.1121
188,c06_20210219211253,c06_20210219211253_98,98,0.87491024,0.85043335,0.74985385,-0.12506,-0.17459,0.05554,-0.25271,-0.10797
188,c06_20210219211253,c06_20210219211253_99,99,0.8601153,0.8350735,0.7536833,-0.10643,-0.17171,0.05109,-0.24791,-0.09993
188,c06_20210219211253,c06_20210219211253_100,100,0.8641269,0.84052354,0.7586894,-0.10544,-0.16639,0.05092,-0.24004,-0.09921
188,c06_20210219211253,c06_20210219211253_101,101,0.8644444,0.8394353,0.755236,-0.10921,-0.16978,0.05336,-0.25284,-0.10625
188,c06_20210219211253,c06_20210219211253_102,102,0.868439,0.84336764,0.759187,-0.10925,-0.17081,0.05426,-0.25382,-0.10512
188,c06_20210219211253,c06_20210219211253_103,103,0.8617281,0.8503946,0.751554,-0.11017,-0.17369,0.05582,-0.25712,-0.10605
188,c06_20210219211253,c06_20210219211253_104,104,0.8617157,0.8452703,0.7538867,-0.10783,-0.17352,0.05598,-0.25764,-0.10783
188,c06_20210219211253,c06_20210219211253_105,105,0.8632141,0.8544886,0.75972676,-0.10349,-0.17194,0.05411,-0.25266,-0.10349
188,c06_20210219211253,c06_20210219211253_114,114,0.89341676,0.8556123,0.76794946,-0.12547,-0.12267,0.05599,-0.22323,-0.05643
188,c06_20210219211253,c06_20210219211253_115,115,0.8840094,0.8588911,0.76838857,-0.11562,-0.13422,0.05069,-0.23056,-0.07969
188,c06_20210219211253,c06_20210219211253_144,144,0.89753234,0.8657653,0.675071,-0.22246,-0.25325,0.06859,-0.3608,-0.19242
188,c06_20210219211253,c06_20210219211253_145,145,0.897588,0.8684437,0.6838723,-0.21372,-0.22974,0.05576,-0.31725,-0.17486
188,c06_20210219211253,c06_20210219211253_146,146,0.8974323,0.8706269,0.6889998,-0.20843,-0.24238,0.06109,-0.33999,-0.1747
188,c06_20210219211253,c06_20210219211253_147,147,0.8883314,0.8707696,0.67649156,-0.21184,-0.25105,0.06039,-0.35124,-0.18872
188,c06_20210219211253,c06_20210219211253_148,148,0.89317906,0.8751074,0.67283595,-0.22034,-0.26747,0.05293,-0.35314,-0.22034
188,c06_20210219211253,c06_20210219211253_149,149,0.8887894,0.8712814,0.6521837,-0.23661,-0.26617,0.05935,-0.36195,-0.21705
188,c06_20210219211253,c06_20210219211253_150,150,0.88587266,0.8672739,0.65085655,-0.23502,-0.26898,0.05563,-0.35217,-0.21897
188,c06_20210219211253,c06_20210219211253_151,151,0.8881648,0.8626563,0.636544,-0.25162,-0.27318,0.05344,-0.35306,-0.22064
188,c06_20210219211253,c06_20210219211253_153,153,0.8931657,0.87644315,0.64700353,-0.24616,-0.24379,0.05832,-0.32195,-0.14242
188,c06_20210219211253,c06_20210219211253_154,154,0.89945257,0.8754413,0.62312645,-0.27633,-0.27306,0.06039,-0.36078,-0.19039
188,c06_20210219211253,c06_20210219211253_155,155,0.8841244,0.87714547,0.6193242,-0.2648,-0.28473,0.05216,-0.35333,-0.20502
188,c06_20210219211253,c06_20210219211253_156,156,0.8876823,0.8769517,0.60604584,-0.28164,-0.28008,0.05653,-0.35799,-0.18283
188,c06_20210219211253,c06_20210219211253_157,157,0.8836111,0.8683569,0.62279624,-0.26081,-0.28492,0.06477,-0.37157,-0.18469
188,c06_20210219211253,c06_20210219211253_159,159,0.85532933,0.84723306,0.7210985,-0.13423,-0.16952,0.05355,-0.25512,-0.11849
188,c06_20210219211253,c06_20210219211253_161,161,0.85064304,0.8359214,0.74337155,-0.10727,-0.17081,0.05777,-0.24921,-0.10716
188,c06_20210219211253,c06_20210219211253_162,162,0.8659408,0.84312916,0.7662264,-0.09971,-0.16791,0.06335,-0.26167,-0.09888
188,c06_20210219211253,c06_20210219211253_163,163,0.8577581,0.8347575,0.76206887,-0.09569,-0.15101,0.06173,-0.24825,-0.07658
188,c06_20210219211253,c06_20210219211253_164,164,0.8474306,0.8485099,0.7542571,-0.09425,-0.15153,0.05451,-0.23303,-0.08974
188,c06_20210219211253,c06_20210219211253_165,165,0.8475777,0.8416855,0.76296735,-0.08461,-0.14341,0.06041,-0.23999,-0.07191
188,c06_20210219211253,c06_20210219211253_166,166,0.8534529,0.84985507,0.77695394,-0.0765,-0.1321,0.05447,-0.20553,-0.06588
188,c06_20210219211253,c06_20210219211253_167,167,0.84299326,0.83779395,0.7661919,-0.0768,-0.13643,0.05562,-0.21614,-0.05218
188,c06_20210219211253,c06_20210219211253_177,177,0.8851888,0.872802,0.7631182,-0.12207,-0.19671,0.05016,-0.25475,-0.12207
188,c06_20210219211253,c06_20210219211253_178,178,0.8899023,0.8782985,0.7596722,-0.13023,-0.2254,0.05261,-0.27912,-0.13023
188,c06_20210219211253,c06_20210219211253_179,179,0.89640933,0.87455666,0.77174646,-0.12466,-0.21923,0.06197,-0.30093,-0.12466
188,c06_20210219211253,c06_20210219211253_180,180,0.9030732,0.88570106,0.7676605,-0.13541,-0.21651,0.05759,-0.28418,-0.13541
188,c06_20210219211253,c06_20210219211253_181,181,0.90249443,0.8834681,0.76945937,-0.13304,-0.22955,0.06733,-0.30321,-0.13304
188,c06_20210219211253,c06_20210219211253_182,182,0.9114258,0.8901358,0.7506976,-0.16073,-0.22704,0.06594,-0.30439,-0.13684
188,c06_20210219211253,c06_20210219211253_183,183,0.9119952,0.89291793,0.7654318,-0.14656,-0.24439,0.07688,-0.33402,-0.14656
188,c06_20210219211253,c06_20210219211253_195,195,0.87290657,0.8524603,0.695546,-0.17736,-0.21399,0.06142,-0.32552,-0.1237
188,c06_20210219211253,c06_20210219211253_197,197,0.88758224,0.88449484,0.754411,-0.13317,-0.19291,0.07009,-0.29732,-0.11262
188,c06_20210219211253,c06_20210219211253_202,202,0.899016,0.9089319,0.7371204,-0.17181,-0.21071,0.06239,-0.30363,-0.14555
188,c06_20210219211253,c06_20210219211253_203,203,0.9088681,0.9230698,0.7656195,-0.15745,-0.19881,0.05419,-0.28245,-0.13387
188,c06_20210219211253,c06_20210219211253_221,221,0.90027213,0.87329966,0.6657578,-0.23451,-0.22311,0.05859,-0.307,-0.12513
188,c06_20210219211253,c06_20210219211253_222,222,0.89775276,0.8623228,0.6522714,-0.24548,-0.22486,0.05962,-0.31,-0.12554
188,c06_20210219211253,c06_20210219211253_223,223,0.88878495,0.86251974,0.64880276,-0.23998,-0.23161,0.05934,-0.31231,-0.13832
188,c06_20210219211253,c06_20210219211253_224,224,0.8792851,0.86222905,0.66120744,-0.21808,-0.23354,0.06841,-0.33277,-0.12766
188,c06_20210219211253,c06_20210219211253_225,225,0.8909267,0.87169737,0.6804199,-0.21051,-0.23051,0.07521,-0.3357,-0.12071
188,c06_20210219211253,c06_20210219211253_226,226,0.8979556,0.86313915,0.66864,-0.22932,-0.23882,0.07716,-0.34884,-0.11791
188,c06_20210219211253,c06_20210219211253_227,227,0.89251196,0.8688369,0.6845825,-0.20793,-0.23738,0.08142,-0.35426,-0.12564
188,c06_20210219211253,c06_20210219211253_228,228,0.89704746,0.8718207,0.686003,-0.21104,-0.24073,0.07897,-0.34557,-0.12634
188,c06_20210219211253,c06_20210219211253_229,229,0.8914297,0.8675449,0.6852443,-0.20619,-0.23826,0.08033,-0.34991,-0.12389
188,c06_20210219211253,c06_20210219211253_230,230,0.896031,0.8679827,0.7011179,-0.19491,-0.22592,0.07589,-0.32885,-0.11713
188,c06_20210219211253,c06_20210219211253_231,231,0.89689976,0.8668878,0.6970316,-0.19987,-0.22432,0.07218,-0.32408,-0.1164
188,c06_20210219211253,c06_20210219211253_232,232,0.8963978,0.8700962,0.68065846,-0.21574,-0.22087,0.07372,-0.32143,-0.10893
188,c06_20210219211253,c06_20210219211253_241,241,0.9013262,0.88174653,0.7537091,-0.14762,-0.24563,0.06264,-0.31823,-0.14762
188,c06_20210219211253,c06_20210219211253_242,242,0.88859653,0.8644426,0.76990503,-0.11869,-0.21593,0.07453,-0.31418,-0.11869
188,c06_20210219211253,c06_20210219211253_243,243,0.903413,0.8670701,0.7246779,-0.17874,-0.24621,0.07684,-0.34614,-0.1543
188,c06_20210219211253,c06_20210219211253_245,245,0.9123069,0.9057001,0.75648373,-0.15582,-0.1695,0.05402,-0.25495,-0.09725
188,c06_20210219211253,c06_20210219211253_247,247,0.8533107,0.8595326,0.73487574,-0.12466,-0.20173,0.07764,-0.34116,-0.12096
188,c06_20210219211253,c06_20210219211253_251,251,0.9189923,0.8769735,0.65327567,-0.26572,-0.24438,0.05225,-0.33206,-0.19271
188,c06_20210219211253,c06_20210219211253_253,253,0.9152839,0.88386345,0.6493552,-0.26593,-0.24464,0.06132,-0.3506,-0.1809
188,c06_20210219211253,c06_20210219211253_254,254,0.89749724,0.8800916,0.76677233,-0.13072,-0.22523,0.07154,-0.33933,-0.13072
188,c06_20210219211253,c06_20210219211253_255,255,0.8969277,0.872922,0.7236388,-0.17329,-0.23436,0.05236,-0.32529,-0.16436
188,c06_20210219211253,c06_20210219211253_256,256,0.87977636,0.86007833,0.69801855,-0.18176,-0.25276,0.06203,-0.34403,-0.18176
188,c06_20210219211253,c06_20210219211253_257,257,0.8935804,0.88608575,0.74280703,-0.15077,-0.25704,0.08947,-0.40297,-0.15077
188,c06_20210219211253,c06_20210219211253_258,258,0.89544016,0.8712937,0.74464667,-0.15079,-0.23903,0.06946,-0.34439,-0.14343
188,c06_20210219211253,c06_20210219211253_260,260,0.8942348,0.8965315,0.6866461,-0.20989,-0.22064,0.05541,-0.29448,-0.13779
188,c06_20210219211253,c06_20210219211253_261,261,0.885914,0.8982584,0.7019552,-0.1963,-0.23478,0.06596,-0.32182,-0.14602
188,c06_20210219211253,c06_20210219211253_262,262,0.9006039,0.9059371,0.6748687,-0.23107,-0.27815,0.07485,-0.39484,-0.17796
188,c06_20210219211253,c06_20210219211253_263,263,0.888352,0.85867655,0.65718925,-0.23116,-0.27897,0.1055,-0.42403,-0.13879
188,c06_20210219211253,c06_20210219211253_264,264,0.84828806,0.8764734,0.5762763,-0.3002,-0.33993,0.07313,-0.46708,-0.24761
188,c06_20210219211253,c06_20210219211253_265,265,0.8612823,0.8734827,0.65587544,-0.21761,-0.26597,0.05431,-0.35675,-0.2065
188,c06_20210219211253,c06_20210219211253_266,266,0.84265876,0.89400744,0.7011599,-0.19285,-0.2821,0.05674,-0.38091,-0.19285
188,c06_20210219211253,c06_20210219211253_267,267,0.86034507,0.8758789,0.77789354,-0.09799,-0.18269,0.08106,-0.30439,-0.05913
188,c06_20210219211253,c06_20210219211253_275,275,0.82448196,0.82840085,0.7517507,-0.07665,-0.11416,0.05045,-0.21046,-0.06542
188,c06_20210219215440,c06_20210219215440_3,3,0.90759325,0.8923646,0.580021,-0.32757,-0.24277,0.05309,-0.32757,-0.189
188,c06_20210219215440,c06_20210219215440_5,5,0.9004668,0.88994944,0.55125177,-0.34922,-0.25514,0.06287,-0.34922,-0.17854
188,c06_20210219215440,c06_20210219215440_6,6,0.8987631,0.89331615,0.57909715,-0.31967,-0.23434,0.05769,-0.31967,-0.16596
188,c06_20210219215440,c06_20210219215440_7,7,0.8904871,0.87730736,0.5519392,-0.33855,-0.25564,0.05872,-0.34625,-0.18582
188,c06_20210219215440,c06_20210219215440_8,8,0.89674103,0.88020134,0.58060706,-0.31613,-0.25147,0.05416,-0.33022,-0.16291
188,c06_20210219215440,c06_20210219215440_11,11,0.90844023,0.8978213,0.5758435,-0.3326,-0.23926,0.05265,-0.3326,-0.16573
188,c06_20210219215440,c06_20210219215440_12,12,0.90958613,0.9134939,0.58180773,-0.33169,-0.2342,0.05749,-0.33169,-0.15356
188,c06_20210219215440,c06_20210219215440_13,13,0.91633874,0.92655003,0.5981716,-0.32838,-0.22616,0.05918,-0.32838,-0.14622
188,c06_20210219215440,c06_20210219215440_14,14,0.9111321,0.9174433,0.59169924,-0.32574,-0.22684,0.07141,-0.32574,-0.13049
188,c06_20210219215440,c06_20210219215440_17,17,0.9142035,0.9015522,0.68486446,-0.22934,-0.15545,0.05006,-0.22934,-0.08522
188,c06_20210219215440,c06_20210219215440_19,19,0.90417707,0.90235406,0.6840881,-0.22009,-0.15818,0.05079,-0.22686,-0.08684
188,c06_20210219215440,c06_20210219215440_20,20,0.9009619,0.9012678,0.6910662,-0.2102,-0.14195,0.05248,-0.2102,-0.06382
188,c06_20210219215440,c06_20210219215440_22,22,0.8980843,0.9119028,0.6935858,-0.21832,-0.15087,0.05324,-0.21832,-0.07254
188,c06_20210219215440,c06_20210219215440_23,23,0.8956046,0.9025024,0.66310984,-0.23939,-0.16294,0.05733,-0.23939,-0.0827
188,c06_20210219215440,c06_20210219215440_24,24,0.9049003,0.9113583,0.6850388,-0.22632,-0.15112,0.05583,-0.22632,-0.0636
188,c06_20210219215440,c06_20210219215440_25,25,0.9061041,0.9083188,0.69918686,-0.20913,-0.13652,0.05203,-0.20913,-0.06505
188,c06_20210219215440,c06_20210219215440_41,41,0.9106858,0.8936902,0.69199896,-0.21869,-0.14184,0.05509,-0.21869,-0.06525
188,c06_20210219215440,c06_20210219215440_42,42,0.9332646,0.9123749,0.63483405,-0.29843,-0.20209,0.05823,-0.29843,-0.13585
188,c06_20210219215440,c06_20210219215440_43,43,0.9372221,0.9170589,0.63383234,-0.30339,-0.20998,0.06103,-0.30339,-0.12888
188,c06_20210219215440,c06_20210219215440_45,45,0.9476315,0.9260491,0.6396913,-0.30794,-0.21395,0.05106,-0.30794,-0.15627
188,c06_20210219215440,c06_20210219215440_46,46,0.9479158,0.93313086,0.67056334,-0.27735,-0.20321,0.0557,-0.27735,-0.11285
188,c06_20210219215440,c06_20210219215440_47,47,0.9392477,0.92036545,0.64918673,-0.29006,-0.21354,0.06752,-0.29006,-0.106
188,c06_20210219215440,c06_20210219215440_48,48,0.9345727,0.9159418,0.62415767,-0.31042,-0.22124,0.07659,-0.31042,-0.09638
188,c06_20210219215440,c06_20210219215440_49,49,0.9421401,0.9197676,0.6412245,-0.30092,-0.22811,0.07011,-0.30344,-0.1183
188,c06_20210219215440,c06_20210219215440_50,50,0.94562805,0.9317907,0.6656072,-0.28002,-0.21024,0.07072,-0.28002,-0.09526
188,c06_20210219215440,c06_20210219215440_51,51,0.9312507,0.9128472,0.6401808,-0.29107,-0.23172,0.06787,-0.29925,-0.1148
188,c06_20210219215440,c06_20210219215440_52,52,0.93074596,0.9146749,0.6672058,-0.26354,-0.21698,0.05719,-0.28243,-0.12641
188,c06_20210219215440,c06_20210219215440_53,53,0.93379265,0.91488874,0.65379775,-0.27999,-0.21811,0.05821,-0.27999,-0.11941
188,c06_20210219215440,c06_20210219215440_57,57,0.9200056,0.90715885,0.6400723,-0.27993,-0.20782,0.05003,-0.27993,-0.12864
188,c06_20210219215440,c06_20210219215440_59,59,0.92148036,0.8983764,0.6582979,-0.26318,-0.18482,0.05437,-0.26318,-0.11067
188,c06_20210219215440,c06_20210219215440_60,60,0.9240539,0.90440524,0.6548954,-0.26916,-0.17736,0.06097,-0.26916,-0.09032
188,c06_20210219215440,c06_20210219215440_62,62,0.90895456,0.8989029,0.6620616,-0.24689,-0.17346,0.0569,-0.24689,-0.10646
188,c06_20210219215440,c06_20210219215440_66,66,0.95418787,0.94061464,0.6923331,-0.26185,-0.15914,0.0588,-0.26185,-0.07019
